,Company ID,Industry
39196,85856,it services and it consulting
39197,32035,wellness and fitness services
39198,7792016,industrial machinery manufacturing
39199,484052,it services and it consulting
39200,70405800,advertising services
39201,164992,it services and it consulting
39202,4841128,beverage manufacturing
39203,85359928,human resources services
39204,2959420,food and beverage services
39205,2369260,medical equipment manufacturing
39206,11457724,it services and it consulting
39207,2498108,medical equipment manufacturing
39208,10283868,it services and it consulting
39209,1660010,restaurants
39210,13576728,it services and it consulting
39211,1130030,design services
39212,13215803,it services and it consulting
39213,18291531,software development
39214,8737012,libraries
39215,14535782,real estate
39216,18154710,software development
39217,788313,outsourcing and offshoring consulting
39218,101601752,staffing and recruiting
39219,6497030,semiconductor manufacturing
39220,78020,it services and it consulting
39221,1621036,retail apparel and fashion
39222,279815,venture capital and private equity principals
39223,132019,non-profit organizations
39224,205112,it services and it consulting
39225,2760822,it services and it consulting
39226,710687,events services
39227,78988514,it services and it consulting
39228,20529760,it services and it consulting
39229,14613390,business consulting and services
39230,167607,"technology, information and internet"
39231,41266,it services and it consulting
39232,3312920,e-learning providers
39233,10226330,software development
39234,321360,it services and it consulting
39235,207423,software development
39236,4051448,software development
39237,86880178,computer games
39238,17898520,financial services
39239,9450864,biotechnology research
39240,17810,it services and it consulting
39241,369000,accounting
39242,229871,staffing and recruiting
39243,3880103,software development
39244,16038,hospitals and health care
39245,74530126,staffing and recruiting
39246,35504188,it services and it consulting
39247,13178021,truck transportation
39248,44458,medical equipment manufacturing
39249,91445468,software development
39250,11219,software development
39251,1131485,human resources services
39252,761078,machinery manufacturing
39253,68508835,it services and it consulting
39254,20461700,staffing and recruiting
39255,3587146,human resources services
39256,80106328,it services and it consulting
39257,10834423,human resources services
39258,2986828,staffing and recruiting
39259,588570,telecommunications
39260,17888,manufacturing
39261,531944,it services and it consulting
39262,79452348,medical equipment manufacturing
39263,13662704,it services and it consulting
39264,94052,beverage manufacturing
39265,17280,wellness and fitness services
39266,33258172,government relations services
39267,3634464,wellness and fitness services
39268,68043128,human resources services
39269,88001768,human resources services
39270,205452,e-learning providers
39271,33295716,it services and it consulting
39272,894844,it services and it consulting
39273,34625995,wholesale
39274,52840,it services and it consulting
39275,9383848,it services and it consulting
39276,35507816,it services and it consulting
39277,103936,online audio and video media
39278,166962,wholesale building materials
39279,10080840,retail luxury goods and jewelry
39280,69706432,it services and it consulting
39281,520608,defense and space manufacturing
39282,1151284,it services and it consulting
39283,2832584,it services and it consulting
39284,3109448,it services and it consulting
39285,3312668,retail luxury goods and jewelry
39286,22346788,automation machinery manufacturing
39287,129740,it services and it consulting
39288,104976,it services and it consulting
39289,920221,wholesale building materials
39290,1227820,it services and it consulting
39291,137066,restaurants
39292,114908,telecommunications
39293,1013491,musicians
39294,10806886,law practice
39295,62567,advertising services
39296,607585,staffing and recruiting
39297,1099395,software development
39298,27452478,professional training and coaching
39299,9418855,software development
39300,26224301,it services and it consulting
39301,10123538,biotechnology research
39302,5119792,real estate
39303,73623,software development
39304,6387660,it services and it consulting
39305,13736738,it services and it consulting
39306,28841661,software development
39307,24988531,it services and it consulting
39308,209746,hospitals and health care
39309,44621,non-profit organizations
39310,7409,non-profit organizations
39311,65810463,it services and it consulting
39312,5412483,law practice
39313,1009879,media production
39314,2902604,it services and it consulting
39315,66372166,e-learning providers
39316,3267309,motor vehicle manufacturing
39317,908284,staffing and recruiting
39318,13187283,utilities
39319,53454786,higher education
39320,54355282,software development
39321,790199,human resources services
39322,3231326,it services and it consulting
